Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName
2021-09-21 11:00:00+02:00,2021-09-21,11:00:00,12:00:00,Solar,2983.0,264,Tuesday,September
2021-10-10 00:00:00+02:00,2021-10-10,00:00:00,01:00:00,Solar,3.0,283,Sunday,October
2021-09-21 13:00:00+02:00,2021-09-21,13:00:00,14:00:00,Solar,3550.0,264,Tuesday,September
2021-10-10 02:00:00+02:00,2021-10-10,02:00:00,03:00:00,Solar,2.0,283,Sunday,October
2021-09-21 17:00:00+02:00,2021-09-21,17:00:00,18:00:00,Solar,1945.0,264,Tuesday,September
2021-10-10 14:00:00+02:00,2021-10-10,14:00:00,15:00:00,Solar,4249.0,283,Sunday,October
2021-09-21 23:00:00+02:00,2021-09-21,23:00:00,24:00:00,Solar,2.0,264,Tuesday,September
2021-10-10 17:00:00+02:00,2021-10-10,17:00:00,18:00:00,Solar,1910.0,283,Sunday,October
2021-09-22 04:00:00+02:00,2021-09-22,04:00:00,05:00:00,Solar,2.0,265,Wednesday,September
2021-10-10 22:00:00+02:00,2021-10-10,22:00:00,23:00:00,Solar,3.0,283,Sunday,October
2021-09-22 05:00:00+02:00,2021-09-22,05:00:00,06:00:00,Solar,2.0,265,Wednesday,September
2021-10-10 23:00:00+02:00,2021-10-10,23:00:00,24:00:00,Solar,3.0,283,Sunday,October
2021-09-22 15:00:00+02:00,2021-09-22,15:00:00,16:00:00,Solar,4301.0,265,Wednesday,September
2021-10-11 06:00:00+02:00,2021-10-11,06:00:00,07:00:00,Solar,2.0,284,Monday,October
2021-09-23 16:00:00+02:00,2021-09-23,16:00:00,17:00:00,Solar,3447.0,266,Thursday,September
2021-10-11 07:00:00+02:00,2021-10-11,07:00:00,08:00:00,Solar,2.0,284,Monday,October
2021-09-23 17:00:00+02:00,2021-09-23,17:00:00,18:00:00,Solar,2359.0,266,Thursday,September
2021-10-12 04:00:00+02:00,2021-10-12,04:00:00,05:00:00,Solar,1.0,285,Tuesday,October
2021-09-23 23:00:00+02:00,2021-09-23,23:00:00,24:00:00,Solar,2.0,266,Thursday,September
2021-10-12 05:00:00+02:00,2021-10-12,05:00:00,06:00:00,Solar,1.0,285,Tuesday,October
2021-09-24 04:00:00+02:00,2021-09-24,04:00:00,05:00:00,Solar,1.0,267,Friday,September
2021-10-12 08:00:00+02:00,2021-10-12,08:00:00,09:00:00,Solar,178.0,285,Tuesday,October
2021-09-24 09:00:00+02:00,2021-09-24,09:00:00,10:00:00,Solar,1692.0,267,Friday,September
2021-10-12 11:00:00+02:00,2021-10-12,11:00:00,12:00:00,Solar,3451.0,285,Tuesday,October
2021-09-24 13:00:00+02:00,2021-09-24,13:00:00,14:00:00,Solar,4289.0,267,Friday,September
2021-10-12 17:00:00+02:00,2021-10-12,17:00:00,18:00:00,Solar,1688.0,285,Tuesday,October
2021-09-25 01:00:00+02:00,2021-09-25,01:00:00,02:00:00,Solar,2.0,268,Saturday,September
2021-10-12 20:00:00+02:00,2021-10-12,20:00:00,21:00:00,Solar,5.0,285,Tuesday,October
2021-09-25 02:00:00+02:00,2021-09-25,02:00:00,03:00:00,Solar,2.0,268,Saturday,September
2021-10-13 04:00:00+02:00,2021-10-13,04:00:00,05:00:00,Solar,2.0,286,Wednesday,October
2021-09-25 03:00:00+02:00,2021-09-25,03:00:00,04:00:00,Solar,2.0,268,Saturday,September
2021-10-13 18:00:00+02:00,2021-10-13,18:00:00,19:00:00,Solar,464.0,286,Wednesday,October
2021-09-25 05:00:00+02:00,2021-09-25,05:00:00,06:00:00,Solar,2.0,268,Saturday,September
2021-10-13 20:00:00+02:00,2021-10-13,20:00:00,21:00:00,Solar,4.0,286,Wednesday,October
2021-09-25 09:00:00+02:00,2021-09-25,09:00:00,10:00:00,Solar,1016.0,268,Saturday,September
2021-10-14 07:00:00+02:00,2021-10-14,07:00:00,08:00:00,Solar,2.0,287,Thursday,October
2021-09-25 10:00:00+02:00,2021-09-25,10:00:00,11:00:00,Solar,1796.0,268,Saturday,September
2021-10-14 12:00:00+02:00,2021-10-14,12:00:00,13:00:00,Solar,4519.0,287,Thursday,October
2021-09-25 12:00:00+02:00,2021-09-25,12:00:00,13:00:00,Solar,3086.0,268,Saturday,September
2021-10-14 13:00:00+02:00,2021-10-14,13:00:00,14:00:00,Solar,4714.0,287,Thursday,October
2021-09-25 18:00:00+02:00,2021-09-25,18:00:00,19:00:00,Solar,486.0,268,Saturday,September
2021-10-14 14:00:00+02:00,2021-10-14,14:00:00,15:00:00,Solar,4568.0,287,Thursday,October
2021-09-25 23:00:00+02:00,2021-09-25,23:00:00,24:00:00,Solar,2.0,268,Saturday,September
2021-10-14 15:00:00+02:00,2021-10-14,15:00:00,16:00:00,Solar,4087.0,287,Thursday,October
2021-09-26 03:00:00+02:00,2021-09-26,03:00:00,04:00:00,Solar,2.0,269,Sunday,September
2021-10-14 18:00:00+02:00,2021-10-14,18:00:00,19:00:00,Solar,507.0,287,Thursday,October
2021-09-26 15:00:00+02:00,2021-09-26,15:00:00,16:00:00,Solar,2859.0,269,Sunday,September
2021-10-14 20:00:00+02:00,2021-10-14,20:00:00,21:00:00,Solar,5.0,287,Thursday,October
2021-09-26 19:00:00+02:00,2021-09-26,19:00:00,20:00:00,Solar,89.0,269,Sunday,September
2021-10-15 01:00:00+02:00,2021-10-15,01:00:00,02:00:00,Solar,2.0,288,Friday,October
2021-09-27 06:00:00+02:00,2021-09-27,06:00:00,07:00:00,Solar,2.0,270,Monday,September
2021-10-15 08:00:00+02:00,2021-10-15,08:00:00,09:00:00,Solar,167.0,288,Friday,October
2021-09-27 13:00:00+02:00,2021-09-27,13:00:00,14:00:00,Solar,2738.0,270,Monday,September
2021-10-15 09:00:00+02:00,2021-10-15,09:00:00,10:00:00,Solar,1095.0,288,Friday,October
2021-09-27 15:00:00+02:00,2021-09-27,15:00:00,16:00:00,Solar,2527.0,270,Monday,September
2021-10-15 19:00:00+02:00,2021-10-15,19:00:00,20:00:00,Solar,10.0,288,Friday,October
2021-09-27 20:00:00+02:00,2021-09-27,20:00:00,21:00:00,Solar,4.0,270,Monday,September
2021-10-16 03:00:00+02:00,2021-10-16,03:00:00,04:00:00,Solar,1.0,289,Saturday,October
2021-09-28 02:00:00+02:00,2021-09-28,02:00:00,03:00:00,Solar,2.0,271,Tuesday,September
2021-10-16 05:00:00+02:00,2021-10-16,05:00:00,06:00:00,Solar,1.0,289,Saturday,October
2021-09-28 03:00:00+02:00,2021-09-28,03:00:00,04:00:00,Solar,2.0,271,Tuesday,September
2021-10-16 06:00:00+02:00,2021-10-16,06:00:00,07:00:00,Solar,1.0,289,Saturday,October
2021-09-28 06:00:00+02:00,2021-09-28,06:00:00,07:00:00,Solar,2.0,271,Tuesday,September
2021-10-16 23:00:00+02:00,2021-10-16,23:00:00,24:00:00,Solar,2.0,289,Saturday,October
2021-09-28 13:00:00+02:00,2021-09-28,13:00:00,14:00:00,Solar,3514.0,271,Tuesday,September
2021-10-17 04:00:00+02:00,2021-10-17,04:00:00,05:00:00,Solar,2.0,290,Sunday,October
2021-09-28 17:00:00+02:00,2021-09-28,17:00:00,18:00:00,Solar,1071.0,271,Tuesday,September
2021-10-17 11:00:00+02:00,2021-10-17,11:00:00,12:00:00,Solar,3333.0,290,Sunday,October
2021-09-28 21:00:00+02:00,2021-09-28,21:00:00,22:00:00,Solar,2.0,271,Tuesday,September
2021-10-17 16:00:00+02:00,2021-10-17,16:00:00,17:00:00,Solar,2687.0,290,Sunday,October
2021-09-28 23:00:00+02:00,2021-09-28,23:00:00,24:00:00,Solar,2.0,271,Tuesday,September
2021-10-17 18:00:00+02:00,2021-10-17,18:00:00,19:00:00,Solar,346.0,290,Sunday,October
2021-09-29 05:00:00+02:00,2021-09-29,05:00:00,06:00:00,Solar,3.0,272,Wednesday,September
2021-10-17 20:00:00+02:00,2021-10-17,20:00:00,21:00:00,Solar,4.0,290,Sunday,October
2021-09-29 08:00:00+02:00,2021-09-29,08:00:00,09:00:00,Solar,302.0,272,Wednesday,September
2021-10-18 06:00:00+02:00,2021-10-18,06:00:00,07:00:00,Solar,2.0,291,Monday,October
2021-09-29 15:00:00+02:00,2021-09-29,15:00:00,16:00:00,Solar,3352.0,272,Wednesday,September
2021-10-18 13:00:00+02:00,2021-10-18,13:00:00,14:00:00,Solar,3821.0,291,Monday,October
2021-09-29 17:00:00+02:00,2021-09-29,17:00:00,18:00:00,Solar,1904.0,272,Wednesday,September
2021-10-18 17:00:00+02:00,2021-10-18,17:00:00,18:00:00,Solar,1067.0,291,Monday,October
2021-09-29 18:00:00+02:00,2021-09-29,18:00:00,19:00:00,Solar,761.0,272,Wednesday,September
2021-10-18 18:00:00+02:00,2021-10-18,18:00:00,19:00:00,Solar,216.0,291,Monday,October
2021-09-29 22:00:00+02:00,2021-09-29,22:00:00,23:00:00,Solar,2.0,272,Wednesday,September
2021-10-18 21:00:00+02:00,2021-10-18,21:00:00,22:00:00,Solar,2.0,291,Monday,October
2021-09-30 01:00:00+02:00,2021-09-30,01:00:00,02:00:00,Solar,2.0,273,Thursday,September
2021-10-19 04:00:00+02:00,2021-10-19,04:00:00,05:00:00,Solar,2.0,292,Tuesday,October
2021-09-30 07:00:00+02:00,2021-09-30,07:00:00,08:00:00,Solar,9.0,273,Thursday,September
2021-10-19 10:00:00+02:00,2021-10-19,10:00:00,11:00:00,Solar,2023.0,292,Tuesday,October
2021-09-30 11:00:00+02:00,2021-09-30,11:00:00,12:00:00,Solar,3886.0,273,Thursday,September
2021-10-19 11:00:00+02:00,2021-10-19,11:00:00,12:00:00,Solar,2989.0,292,Tuesday,October
2021-09-30 18:00:00+02:00,2021-09-30,18:00:00,19:00:00,Solar,908.0,273,Thursday,September
2021-10-19 18:00:00+02:00,2021-10-19,18:00:00,19:00:00,Solar,300.0,292,Tuesday,October
2021-09-30 19:00:00+02:00,2021-09-30,19:00:00,20:00:00,Solar,79.0,273,Thursday,September
2021-10-19 20:00:00+02:00,2021-10-19,20:00:00,21:00:00,Solar,2.0,292,Tuesday,October
2021-10-01 06:00:00+02:00,2021-10-01,06:00:00,07:00:00,Wind,5942.0,274,Friday,October
2021-10-19 21:00:00+02:00,2021-10-19,21:00:00,22:00:00,Solar,2.0,292,Tuesday,October
2021-10-01 08:00:00+02:00,2021-10-01,08:00:00,09:00:00,Wind,6292.0,274,Friday,October
2021-10-19 22:00:00+02:00,2021-10-19,22:00:00,23:00:00,Solar,2.0,292,Tuesday,October
2021-10-01 18:00:00+02:00,2021-10-01,18:00:00,19:00:00,Wind,4989.0,274,Friday,October
2021-10-20 00:00:00+02:00,2021-10-20,00:00:00,01:00:00,Solar,2.0,293,Wednesday,October
2021-10-02 00:00:00+02:00,2021-10-02,00:00:00,01:00:00,Wind,3180.0,275,Saturday,October
2021-10-20 01:00:00+02:00,2021-10-20,01:00:00,02:00:00,Solar,2.0,293,Wednesday,October
2021-10-02 06:00:00+02:00,2021-10-02,06:00:00,07:00:00,Wind,3047.0,275,Saturday,October
2021-10-20 10:00:00+02:00,2021-10-20,10:00:00,11:00:00,Solar,1147.0,293,Wednesday,October
2021-10-02 18:00:00+02:00,2021-10-02,18:00:00,19:00:00,Wind,14087.0,275,Saturday,October
2021-10-20 16:00:00+02:00,2021-10-20,16:00:00,17:00:00,Solar,1123.0,293,Wednesday,October
2021-10-02 22:00:00+02:00,2021-10-02,22:00:00,23:00:00,Wind,13099.0,275,Saturday,October
2021-10-20 19:00:00+02:00,2021-10-20,19:00:00,20:00:00,Solar,4.0,293,Wednesday,October
2021-10-03 02:00:00+02:00,2021-10-03,02:00:00,03:00:00,Wind,10705.0,276,Sunday,October
2021-10-21 04:00:00+02:00,2021-10-21,04:00:00,05:00:00,Solar,1.0,294,Thursday,October
2021-10-03 04:00:00+02:00,2021-10-03,04:00:00,05:00:00,Wind,7769.0,276,Sunday,October
2021-10-21 08:00:00+02:00,2021-10-21,08:00:00,09:00:00,Solar,43.0,294,Thursday,October
2021-10-03 05:00:00+02:00,2021-10-03,05:00:00,06:00:00,Wind,7497.0,276,Sunday,October
2021-10-21 09:00:00+02:00,2021-10-21,09:00:00,10:00:00,Solar,581.0,294,Thursday,October
2021-10-03 06:00:00+02:00,2021-10-03,06:00:00,07:00:00,Wind,9140.0,276,Sunday,October
2021-10-21 11:00:00+02:00,2021-10-21,11:00:00,12:00:00,Solar,2341.0,294,Thursday,October
2021-10-03 15:00:00+02:00,2021-10-03,15:00:00,16:00:00,Wind,7306.0,276,Sunday,October
2021-10-21 12:00:00+02:00,2021-10-21,12:00:00,13:00:00,Solar,2771.0,294,Thursday,October
2021-10-03 20:00:00+02:00,2021-10-03,20:00:00,21:00:00,Wind,5400.0,276,Sunday,October
2021-10-21 18:00:00+02:00,2021-10-21,18:00:00,19:00:00,Solar,198.0,294,Thursday,October
2021-10-04 01:00:00+02:00,2021-10-04,01:00:00,02:00:00,Wind,5426.0,277,Monday,October
2021-10-21 20:00:00+02:00,2021-10-21,20:00:00,21:00:00,Solar,2.0,294,Thursday,October
2021-10-04 07:00:00+02:00,2021-10-04,07:00:00,08:00:00,Wind,5295.0,277,Monday,October
2021-10-22 00:00:00+02:00,2021-10-22,00:00:00,01:00:00,Solar,2.0,295,Friday,October
2021-10-04 09:00:00+02:00,2021-10-04,09:00:00,10:00:00,Wind,5068.0,277,Monday,October
2021-10-22 02:00:00+02:00,2021-10-22,02:00:00,03:00:00,Solar,2.0,295,Friday,October
2021-10-04 12:00:00+02:00,2021-10-04,12:00:00,13:00:00,Wind,5155.0,277,Monday,October
2021-10-22 03:00:00+02:00,2021-10-22,03:00:00,04:00:00,Solar,2.0,295,Friday,October
2021-10-04 19:00:00+02:00,2021-10-04,19:00:00,20:00:00,Wind,4474.0,277,Monday,October
2021-10-22 05:00:00+02:00,2021-10-22,05:00:00,06:00:00,Solar,2.0,295,Friday,October
2021-10-05 00:00:00+02:00,2021-10-05,00:00:00,01:00:00,Wind,7240.0,278,Tuesday,October
2021-10-22 06:00:00+02:00,2021-10-22,06:00:00,07:00:00,Solar,2.0,295,Friday,October
2021-10-05 03:00:00+02:00,2021-10-05,03:00:00,04:00:00,Wind,7762.0,278,Tuesday,October
2021-10-22 07:00:00+02:00,2021-10-22,07:00:00,08:00:00,Solar,2.0,295,Friday,October
2021-10-05 04:00:00+02:00,2021-10-05,04:00:00,05:00:00,Wind,8229.0,278,Tuesday,October
2021-10-22 10:00:00+02:00,2021-10-22,10:00:00,11:00:00,Solar,1941.0,295,Friday,October
2021-10-05 08:00:00+02:00,2021-10-05,08:00:00,09:00:00,Wind,9877.0,278,Tuesday,October
2021-10-22 13:00:00+02:00,2021-10-22,13:00:00,14:00:00,Solar,3456.0,295,Friday,October
2021-10-05 12:00:00+02:00,2021-10-05,12:00:00,13:00:00,Wind,9583.0,278,Tuesday,October
2021-10-23 13:00:00+02:00,2021-10-23,13:00:00,14:00:00,Solar,4430.0,296,Saturday,October
2021-10-05 14:00:00+02:00,2021-10-05,14:00:00,15:00:00,Wind,10553.0,278,Tuesday,October
2021-10-24 02:00:00+02:00,2021-10-24,02:00:00,03:00:00,Solar,2.0,297,Sunday,October
2021-10-05 20:00:00+02:00,2021-10-05,20:00:00,21:00:00,Wind,8713.0,278,Tuesday,October
2021-10-24 03:00:00+02:00,2021-10-24,03:00:00,04:00:00,Solar,2.0,297,Sunday,October
2021-10-06 05:00:00+02:00,2021-10-06,05:00:00,06:00:00,Wind,8151.0,279,Wednesday,October
2021-10-24 04:00:00+02:00,2021-10-24,04:00:00,05:00:00,Solar,2.0,297,Sunday,October
2021-10-06 08:00:00+02:00,2021-10-06,08:00:00,09:00:00,Wind,8219.0,279,Wednesday,October
2021-10-24 08:00:00+02:00,2021-10-24,08:00:00,09:00:00,Solar,108.0,297,Sunday,October
2021-10-06 17:00:00+02:00,2021-10-06,17:00:00,18:00:00,Wind,6889.0,279,Wednesday,October
2021-10-24 09:00:00+02:00,2021-10-24,09:00:00,10:00:00,Solar,1144.0,297,Sunday,October
2021-10-07 06:00:00+02:00,2021-10-07,06:00:00,07:00:00,Wind,1439.0,280,Thursday,October
2021-10-24 13:00:00+02:00,2021-10-24,13:00:00,14:00:00,Solar,4431.0,297,Sunday,October
2021-10-07 20:00:00+02:00,2021-10-07,20:00:00,21:00:00,Wind,2691.0,280,Thursday,October
2021-10-24 18:00:00+02:00,2021-10-24,18:00:00,19:00:00,Solar,241.0,297,Sunday,October
2021-10-08 02:00:00+02:00,2021-10-08,02:00:00,03:00:00,Wind,3388.0,281,Friday,October
2021-10-24 23:00:00+02:00,2021-10-24,23:00:00,24:00:00,Solar,2.0,297,Sunday,October
2021-10-08 03:00:00+02:00,2021-10-08,03:00:00,04:00:00,Wind,3298.0,281,Friday,October
2021-10-25 01:00:00+02:00,2021-10-25,01:00:00,02:00:00,Solar,2.0,298,Monday,October
2021-10-08 05:00:00+02:00,2021-10-08,05:00:00,06:00:00,Wind,3330.0,281,Friday,October
2021-10-25 08:00:00+02:00,2021-10-25,08:00:00,09:00:00,Solar,77.0,298,Monday,October
2021-10-09 04:00:00+02:00,2021-10-09,04:00:00,05:00:00,Wind,3188.0,282,Saturday,October
2021-10-25 16:00:00+02:00,2021-10-25,16:00:00,17:00:00,Solar,1674.0,298,Monday,October
2021-10-09 07:00:00+02:00,2021-10-09,07:00:00,08:00:00,Wind,2625.0,282,Saturday,October
2021-10-26 13:00:00+02:00,2021-10-26,13:00:00,14:00:00,Solar,3058.0,299,Tuesday,October
2021-10-09 16:00:00+02:00,2021-10-09,16:00:00,17:00:00,Wind,1747.0,282,Saturday,October
2021-10-26 17:00:00+02:00,2021-10-26,17:00:00,18:00:00,Solar,1168.0,299,Tuesday,October
2021-10-09 20:00:00+02:00,2021-10-09,20:00:00,21:00:00,Wind,3126.0,282,Saturday,October
2021-10-27 01:00:00+02:00,2021-10-27,01:00:00,02:00:00,Solar,2.0,300,Wednesday,October
2021-10-10 12:00:00+02:00,2021-10-10,12:00:00,13:00:00,Wind,896.0,283,Sunday,October
2021-10-27 12:00:00+02:00,2021-10-27,12:00:00,13:00:00,Solar,3783.0,300,Wednesday,October
2021-10-10 15:00:00+02:00,2021-10-10,15:00:00,16:00:00,Wind,1534.0,283,Sunday,October
2021-10-27 16:00:00+02:00,2021-10-27,16:00:00,17:00:00,Solar,2604.0,300,Wednesday,October
2021-10-10 16:00:00+02:00,2021-10-10,16:00:00,17:00:00,Wind,1804.0,283,Sunday,October
2021-10-27 22:00:00+02:00,2021-10-27,22:00:00,23:00:00,Solar,2.0,300,Wednesday,October
2021-10-11 16:00:00+02:00,2021-10-11,16:00:00,17:00:00,Wind,2680.0,284,Monday,October
2021-10-28 03:00:00+02:00,2021-10-28,03:00:00,04:00:00,Solar,2.0,301,Thursday,October
2021-10-11 20:00:00+02:00,2021-10-11,20:00:00,21:00:00,Wind,3117.0,284,Monday,October
2021-10-28 19:00:00+02:00,2021-10-28,19:00:00,20:00:00,Solar,3.0,301,Thursday,October
2021-10-12 03:00:00+02:00,2021-10-12,03:00:00,04:00:00,Wind,2719.0,285,Tuesday,October
2021-10-29 09:00:00+02:00,2021-10-29,09:00:00,10:00:00,Solar,461.0,302,Friday,October
2021-10-12 09:00:00+02:00,2021-10-12,09:00:00,10:00:00,Wind,2144.0,285,Tuesday,October
2021-10-29 10:00:00+02:00,2021-10-29,10:00:00,11:00:00,Solar,1165.0,302,Friday,October
2021-10-12 23:00:00+02:00,2021-10-12,23:00:00,24:00:00,Wind,3534.0,285,Tuesday,October
2021-10-29 15:00:00+02:00,2021-10-29,15:00:00,16:00:00,Solar,1271.0,302,Friday,October
2021-10-13 00:00:00+02:00,2021-10-13,00:00:00,01:00:00,Wind,3274.0,286,Wednesday,October
2021-10-29 17:00:00+02:00,2021-10-29,17:00:00,18:00:00,Solar,355.0,302,Friday,October
2021-10-13 01:00:00+02:00,2021-10-13,01:00:00,02:00:00,Wind,3027.0,286,Wednesday,October
2021-10-30 03:00:00+02:00,2021-10-30,03:00:00,04:00:00,Solar,2.0,303,Saturday,October
2021-10-13 03:00:00+02:00,2021-10-13,03:00:00,04:00:00,Wind,2853.0,286,Wednesday,October
2021-10-30 05:00:00+02:00,2021-10-30,05:00:00,06:00:00,Solar,2.0,303,Saturday,October
2021-10-13 09:00:00+02:00,2021-10-13,09:00:00,10:00:00,Wind,1787.0,286,Wednesday,October
2021-10-30 06:00:00+02:00,2021-10-30,06:00:00,07:00:00,Solar,2.0,303,Saturday,October
2021-10-13 11:00:00+02:00,2021-10-13,11:00:00,12:00:00,Wind,1178.0,286,Wednesday,October
2021-10-30 11:00:00+02:00,2021-10-30,11:00:00,12:00:00,Solar,972.0,303,Saturday,October
2021-10-13 12:00:00+02:00,2021-10-13,12:00:00,13:00:00,Wind,1303.0,286,Wednesday,October
2021-10-30 18:00:00+02:00,2021-10-30,18:00:00,19:00:00,Solar,53.0,303,Saturday,October
2021-10-13 16:00:00+02:00,2021-10-13,16:00:00,17:00:00,Wind,1932.0,286,Wednesday,October
2021-10-31 22:00:00+01:00,2021-10-31,22:00:00,23:00:00,Solar,2.0,304,Sunday,October
2021-10-13 18:00:00+02:00,2021-10-13,18:00:00,19:00:00,Wind,1767.0,286,Wednesday,October
2021-09-01 03:00:00+02:00,2021-09-01,03:00:00,04:00:00,Wind,5339.0,244,Wednesday,September
2021-10-13 22:00:00+02:00,2021-10-13,22:00:00,23:00:00,Wind,2214.0,286,Wednesday,October
2021-09-01 04:00:00+02:00,2021-09-01,04:00:00,05:00:00,Wind,5354.0,244,Wednesday,September
2021-10-14 08:00:00+02:00,2021-10-14,08:00:00,09:00:00,Wind,2134.0,287,Thursday,October
2021-09-01 11:00:00+02:00,2021-09-01,11:00:00,12:00:00,Wind,4895.0,244,Wednesday,September
2021-10-14 12:00:00+02:00,2021-10-14,12:00:00,13:00:00,Wind,1112.0,287,Thursday,October
2021-09-01 21:00:00+02:00,2021-09-01,21:00:00,22:00:00,Wind,6945.0,244,Wednesday,September
2021-10-15 01:00:00+02:00,2021-10-15,01:00:00,02:00:00,Wind,1388.0,288,Friday,October
2021-09-01 23:00:00+02:00,2021-09-01,23:00:00,24:00:00,Wind,6743.0,244,Wednesday,September
2021-10-15 04:00:00+02:00,2021-10-15,04:00:00,05:00:00,Wind,1537.0,288,Friday,October
2021-09-02 03:00:00+02:00,2021-09-02,03:00:00,04:00:00,Wind,6026.0,245,Thursday,September
2021-10-15 05:00:00+02:00,2021-10-15,05:00:00,06:00:00,Wind,1568.0,288,Friday,October
2021-09-02 06:00:00+02:00,2021-09-02,06:00:00,07:00:00,Wind,5671.0,245,Thursday,September
2021-10-15 07:00:00+02:00,2021-10-15,07:00:00,08:00:00,Wind,1491.0,288,Friday,October
2021-09-02 09:00:00+02:00,2021-09-02,09:00:00,10:00:00,Wind,4161.0,245,Thursday,September
2021-10-15 09:00:00+02:00,2021-10-15,09:00:00,10:00:00,Wind,990.0,288,Friday,October
2021-09-02 10:00:00+02:00,2021-09-02,10:00:00,11:00:00,Wind,3928.0,245,Thursday,September
2021-10-15 10:00:00+02:00,2021-10-15,10:00:00,11:00:00,Wind,610.0,288,Friday,October
2021-09-02 11:00:00+02:00,2021-09-02,11:00:00,12:00:00,Wind,3955.0,245,Thursday,September
2021-10-15 16:00:00+02:00,2021-10-15,16:00:00,17:00:00,Wind,701.0,288,Friday,October
2021-09-02 16:00:00+02:00,2021-09-02,16:00:00,17:00:00,Wind,3738.0,245,Thursday,September
2021-10-16 05:00:00+02:00,2021-10-16,05:00:00,06:00:00,Wind,1577.0,289,Saturday,October
2021-09-03 01:00:00+02:00,2021-09-03,01:00:00,02:00:00,Wind,3554.0,246,Friday,September
2021-10-16 07:00:00+02:00,2021-10-16,07:00:00,08:00:00,Wind,1525.0,289,Saturday,October
2021-09-03 04:00:00+02:00,2021-09-03,04:00:00,05:00:00,Wind,2376.0,246,Friday,September
2021-10-16 08:00:00+02:00,2021-10-16,08:00:00,09:00:00,Wind,1418.0,289,Saturday,October
2021-09-03 09:00:00+02:00,2021-09-03,09:00:00,10:00:00,Wind,1054.0,246,Friday,September
2021-10-16 13:00:00+02:00,2021-10-16,13:00:00,14:00:00,Wind,268.0,289,Saturday,October
2021-09-03 12:00:00+02:00,2021-09-03,12:00:00,13:00:00,Wind,581.0,246,Friday,September
2021-10-17 00:00:00+02:00,2021-10-17,00:00:00,01:00:00,Wind,1729.0,290,Sunday,October
2021-09-03 16:00:00+02:00,2021-09-03,16:00:00,17:00:00,Wind,560.0,246,Friday,September
2021-10-17 03:00:00+02:00,2021-10-17,03:00:00,04:00:00,Wind,1764.0,290,Sunday,October
2021-09-04 04:00:00+02:00,2021-09-04,04:00:00,05:00:00,Wind,953.0,247,Saturday,September
2021-10-17 20:00:00+02:00,2021-10-17,20:00:00,21:00:00,Wind,1838.0,290,Sunday,October
2021-09-05 03:00:00+02:00,2021-09-05,03:00:00,04:00:00,Wind,491.0,248,Sunday,September
2021-10-18 03:00:00+02:00,2021-10-18,03:00:00,04:00:00,Wind,2771.0,291,Monday,October
2021-09-05 09:00:00+02:00,2021-09-05,09:00:00,10:00:00,Wind,234.0,248,Sunday,September
2021-10-18 11:00:00+02:00,2021-10-18,11:00:00,12:00:00,Wind,1977.0,291,Monday,October
2021-09-05 15:00:00+02:00,2021-09-05,15:00:00,16:00:00,Wind,213.0,248,Sunday,September
2021-10-18 14:00:00+02:00,2021-10-18,14:00:00,15:00:00,Wind,2574.0,291,Monday,October
2021-09-06 02:00:00+02:00,2021-09-06,02:00:00,03:00:00,Wind,1618.0,249,Monday,September
2021-10-18 20:00:00+02:00,2021-10-18,20:00:00,21:00:00,Wind,4523.0,291,Monday,October
2021-09-06 08:00:00+02:00,2021-09-06,08:00:00,09:00:00,Wind,978.0,249,Monday,September
2021-10-19 00:00:00+02:00,2021-10-19,00:00:00,01:00:00,Wind,6042.0,292,Tuesday,October
2021-09-06 11:00:00+02:00,2021-09-06,11:00:00,12:00:00,Wind,412.0,249,Monday,September
2021-10-19 01:00:00+02:00,2021-10-19,01:00:00,02:00:00,Wind,5984.0,292,Tuesday,October
2021-09-06 12:00:00+02:00,2021-09-06,12:00:00,13:00:00,Wind,744.0,249,Monday,September
2021-10-19 10:00:00+02:00,2021-10-19,10:00:00,11:00:00,Wind,6339.0,292,Tuesday,October
2021-09-06 15:00:00+02:00,2021-09-06,15:00:00,16:00:00,Wind,910.0,249,Monday,September
2021-10-19 19:00:00+02:00,2021-10-19,19:00:00,20:00:00,Wind,8417.0,292,Tuesday,October
2021-09-06 16:00:00+02:00,2021-09-06,16:00:00,17:00:00,Wind,940.0,249,Monday,September
2021-10-20 03:00:00+02:00,2021-10-20,03:00:00,04:00:00,Wind,10932.0,293,Wednesday,October
2021-09-06 17:00:00+02:00,2021-09-06,17:00:00,18:00:00,Wind,1026.0,249,Monday,September
2021-10-20 09:00:00+02:00,2021-10-20,09:00:00,10:00:00,Wind,11781.0,293,Wednesday,October
2021-09-06 19:00:00+02:00,2021-09-06,19:00:00,20:00:00,Wind,1481.0,249,Monday,September
