tenure,MonthlyCharges,Contract,PaymentMethod,PaperlessBilling,charge_ratio,Churn
68,100.2,Month-to-month,Electronic check,1,1.0055844193965011,1
1,78.05,Month-to-month,Electronic check,0,1.0,1
30,40.35,One year,Credit card (automatic),1,0.9806278397356464,0
72,79.2,Two year,Credit card (automatic),0,0.9473028900112231,0
10,20.9,Month-to-month,Mailed check,1,1.1818181818181819,0
7,73.6,Month-to-month,Electronic check,0,1.0093167701863355,1
9,74.75,Month-to-month,Electronic check,1,1.050315867707172,1
1,49.9,Month-to-month,Mailed check,0,1.0,0
20,68.9,Month-to-month,Unknown,1,0.9944484760522496,0
1,20.25,Month-to-month,Mailed check,1,1.0,0
29,76.0,Month-to-month,Credit card (automatic),1,1.0051043557168784,0
1,74.0,Month-to-month,Electronic check,0,1.0,0
3,82.3,Month-to-month,Mailed check,1,0.8683677602268126,0
20,89.4,Month-to-month,Bank transfer (automatic),1,1.0465044742729308,0
64,99.15,Month-to-month,Credit card (automatic),1,0.9725163893091275,0
1,20.2,Month-to-month,Mailed check,1,1.0,1
6,29.45,Month-to-month,Bank transfer (automatic),0,0.9136955291454443,0
50,19.8,Two year,Electronic check,0,1.0234343434343436,0
6,70.45,Month-to-month,Bank transfer (automatic),1,0.7965460137213153,0
7,44.75,Month-to-month,Electronic check,0,1.0651237031125298,0
72,90.8,Two year,Credit card (automatic),1,0.996053597650514,0
8,49.55,Month-to-month,Bank transfer (automatic),1,0.9925580221997982,0
67,106.7,Two year,Credit card (automatic),0,0.9805004965798934,0
24,93.55,Month-to-month,Electronic check,1,1.0083956885800822,1
72,94.45,Two year,Credit card (automatic),1,1.0178371860478794,0
33,19.45,One year,Bank transfer (automatic),1,0.9351873490690971,0
2,25.05,Month-to-month,Electronic check,1,1.124750499001996,1
70,67.95,Two year,Mailed check,0,0.9805844633659202,0
22,65.25,One year,Bank transfer (automatic),0,1.0043887147335422,0
59,99.45,Month-to-month,Bank transfer (automatic),1,0.9584409165665396,0
36,20.35,One year,Credit card (automatic),1,0.9498361998361998,0
51,19.95,Two year,Mailed check,0,1.0111061968647108,0
53,77.4,One year,Bank transfer (automatic),0,2.1465700503899696,0
20,19.7,One year,Bank transfer (automatic),0,1.0040609137055838,0
63,99.7,Two year,Credit card (automatic),0,1.0078489436563658,0
40,74.8,Month-to-month,Credit card (automatic),0,0.9932152406417112,0
35,19.15,One year,Mailed check,1,0.9518836255128683,0
26,78.95,One year,Bank transfer (automatic),0,0.991011838066936,0
27,95.55,Month-to-month,Electronic check,1,2.0616049660552407,1
53,62.85,One year,Credit card (automatic),0,1.02655318893442,0
34,71.55,Month-to-month,Credit card (automatic),0,0.9978007974678341,0
19,94.95,Month-to-month,Electronic check,1,0.9757212937557164,0
43,86.1,Month-to-month,Credit card (automatic),1,0.9593090781406154,0
6,19.55,Month-to-month,Mailed check,0,1.0477408354646205,0
56,24.8,Two year,Mailed check,1,1.0254896313364057,0
57,39.3,Month-to-month,Electronic check,1,0.9425695281460649,1
34,84.05,Month-to-month,Mailed check,1,1.0182839346327466,0
10,36.25,Month-to-month,Electronic check,0,1.0317241379310345,0
1,20.25,Month-to-month,Unknown,1,1.0,1
13,23.9,Month-to-month,Electronic check,1,0.9681364660444159,1
56,98.6,Month-to-month,Electronic check,0,1.0107668067226891,0
55,103.65,Month-to-month,Credit card (automatic),1,0.9957724860763933,0
36,92.9,Two year,Credit card (automatic),1,1.010420404257864,0
47,19.9,One year,Bank transfer (automatic),0,1.0081791938415483,0
12,20.1,Month-to-month,Credit card (automatic),1,0.9635157545605306,0
1,85.45,Month-to-month,Electronic check,1,1.0,1
24,80.5,Month-to-month,Electronic check,1,1.080978260869565,0
63,99.9,One year,Bank transfer (automatic),0,0.9751020862131972,1
35,70.45,Month-to-month,Electronic check,1,0.5818108080705667,0
67,60.5,One year,Credit card (automatic),0,0.9547304798322438,0
25,84.8,Month-to-month,Electronic check,1,0.9638915094339623,1
21,103.85,Month-to-month,Mailed check,0,1.0156590320287961,0
13,67.8,Month-to-month,Bank transfer (automatic),0,0.9555820285908782,0
35,75.2,Month-to-month,Electronic check,1,0.9787993920972644,1
71,24.85,Two year,Bank transfer (automatic),0,1.077450619208207,0
29,19.35,Month-to-month,Credit card (automatic),0,1.0720841129822685,0
71,49.35,Two year,Electronic check,0,1.0032535639368123,1
7,89.0,Month-to-month,Electronic check,1,0.9718298555377208,0
57,55.0,Month-to-month,Electronic check,1,0.9869377990430622,0
65,76.15,Two year,Bank transfer (automatic),0,0.995918985807364,0
27,20.3,One year,Mailed check,0,1.0856595511767924,0
6,74.9,Month-to-month,Electronic check,1,1.0453938584779705,1
72,117.35,Two year,Credit card (automatic),1,0.998467310514605,0
1,19.75,Month-to-month,Mailed check,1,1.0,0
11,45.2,Month-to-month,Credit card (automatic),0,0.989541432019308,0
39,25.2,Two year,Mailed check,0,1.0052401302401304,0
59,70.45,Month-to-month,Electronic check,1,1.3224669497540025,0
26,75.0,One year,Bank transfer (automatic),0,0.9786410256410256,0
2,49.95,Month-to-month,Mailed check,0,1.072072072072072,0
72,65.7,Two year,Bank transfer (automatic),0,0.9672226450194487,0
65,67.05,One year,Credit card (automatic),0,0.988825790168072,0
72,110.9,Two year,Credit card (automatic),0,0.992228985071636,0
6,87.95,Month-to-month,Bank transfer (automatic),1,0.9898616638241424,0
32,19.8,One year,Credit card (automatic),0,0.9275568181818182,0
50,75.7,One year,Bank transfer (automatic),0,1.0240951122853368,0
61,62.15,Two year,Mailed check,1,0.9967556018622318,0
15,101.25,Month-to-month,Electronic check,1,0.9595061728395061,1
72,115.15,Two year,Bank transfer (automatic),0,1.00707410623824,0
9,18.95,Month-to-month,Mailed check,1,1.0882439167399591,1
1,19.5,Month-to-month,Mailed check,0,1.0,0
12,86.55,Month-to-month,Electronic check,1,1.027248218756018,0
37,28.6,Month-to-month,Credit card (automatic),0,0.9200056700056699,1
61,20.4,One year,Mailed check,0,0.9855753776920606,0
18,19.8,One year,Bank transfer (automatic),0,0.9604377104377104,0
21,45.65,Month-to-month,Mailed check,0,1.027538726333907,0
68,56.4,Two year,Mailed check,1,1.029529098873592,0
12,70.45,Month-to-month,Credit card (automatic),1,0.9794771705701442,0
2,24.35,Month-to-month,Electronic check,0,0.8593429158110882,1
62,101.35,Month-to-month,Electronic check,1,0.981062113086239,0
29,98.65,Month-to-month,Electronic check,0,1.0006641382805808,1
1,33.6,Month-to-month,Mailed check,0,1.0,0
5,79.9,Month-to-month,Bank transfer (automatic),1,0.8609511889862328,1
1,20.7,Month-to-month,Electronic check,0,1.0,0
62,104.05,Two year,Electronic check,1,1.0216087178930726,0
36,20.25,Two year,Bank transfer (automatic),0,0.9848422496570646,0
28,103.3,Month-to-month,Electronic check,1,0.9993949661181026,1
69,70.45,One year,Credit card (automatic),0,1.0051017784223573,0
11,96.2,Month-to-month,Credit card (automatic),1,1.1548384048384048,1
63,108.75,Month-to-month,Electronic check,1,1.0029848567779602,0
23,20.15,One year,Bank transfer (automatic),0,0.8751753155680225,0
10,19.75,Month-to-month,Credit card (automatic),0,1.0544303797468355,0
71,25.95,Two year,Credit card (automatic),1,0.9779912616353226,0
45,70.05,Month-to-month,Electronic check,1,0.971512411769371,0
70,24.05,Two year,Unknown,0,1.0482625482625483,0
22,84.75,Month-to-month,Electronic check,1,0.974389916867793,0
52,23.05,Two year,Mailed check,0,1.0471383280493907,0
55,104.15,One year,Electronic check,1,1.0025836861170514,1
65,59.95,Two year,Credit card (automatic),0,1.0062487970744851,0
72,19.55,Two year,Bank transfer (automatic),0,1.039677465188974,0
10,19.6,One year,Bank transfer (automatic),0,0.9665816326530612,0
7,20.05,One year,Mailed check,0,0.14285714285714288,0
5,85.55,Month-to-month,Electronic check,1,0.9549970777323202,0
24,78.6,Two year,Unknown,0,0.9789281170483461,0
72,116.8,Two year,Credit card (automatic),1,1.0056066875951293,0
21,43.55,Month-to-month,Mailed check,1,1.1060084194412554,0
69,60.8,One year,Credit card (automatic),1,1.0162566742944317,0
44,54.9,Month-to-month,Bank transfer (automatic),1,1.0552657724788872,0
61,65.2,One year,Electronic check,1,0.9969450869958765,0
24,102.95,Month-to-month,Credit card (automatic),1,1.0104824348389185,1
1,90.6,Month-to-month,Electronic check,0,1.0,1
6,50.8,Month-to-month,Bank transfer (automatic),1,0.9450459317585304,1
4,90.05,Month-to-month,Electronic check,1,1.021932259855636,1
72,108.2,Two year,Electronic check,1,1.0064438283014994,0
72,92.0,Two year,Bank transfer (automatic),0,1.0013209541062802,0
14,75.1,Month-to-month,Electronic check,1,0.9638101578847252,0
7,25.05,Month-to-month,Bank transfer (automatic),1,0.872255489021956,0
48,75.15,One year,Electronic check,0,1.0458666001330672,0
55,19.5,One year,Mailed check,0,0.9569696969696969,0
1,19.3,Month-to-month,Credit card (automatic),0,1.0,0
45,112.2,One year,Credit card (automatic),0,0.9966032877797585,0
3,70.3,Month-to-month,Mailed check,1,1.0450450450450453,0
71,19.6,Two year,Mailed check,0,1.0178930727220465,0
8,20.25,Month-to-month,Mailed check,0,0.9774691358024691,0
3,75.85,Month-to-month,Electronic check,1,1.1276642496154694,1
69,80.65,Two year,Bank transfer (automatic),0,0.9959927042058636,0
1,68.5,Month-to-month,Electronic check,1,1.0,1
72,115.75,Two year,Credit card (automatic),1,1.013162946964243,0
11,73.5,Month-to-month,Electronic check,1,0.979282622139765,1
71,80.6,Two year,Bank transfer (automatic),0,2.113476254114552,0
1,69.95,Month-to-month,Mailed check,1,1.0,1
33,59.55,Two year,Bank transfer (automatic),0,1.0260285474391269,0
16,19.05,One year,Mailed check,0,1.0716863517060367,0
56,95.65,One year,Electronic check,0,1.021534986184751,0
1,19.95,Month-to-month,Credit card (automatic),0,1.0,0
5,70.05,Month-to-month,Electronic check,1,0.989007851534618,1
57,19.4,One year,Mailed check,0,0.9600289383251944,0
56,36.1,One year,Credit card (automatic),1,0.9752176493866244,0
8,94.0,Month-to-month,Electronic check,1,1.0287898936170212,1
22,61.15,Month-to-month,Unknown,0,1.0570504720136773,1
1,19.75,Month-to-month,Mailed check,0,1.0,0
40,70.45,Month-to-month,Credit card (automatic),1,0.8730837473385379,0
46,19.75,Two year,Credit card (automatic),0,0.9427627958172813,0
63,19.7,Two year,Mailed check,0,1.027999355410523,0
68,110.2,Two year,Electronic check,1,0.996517027863777,0
69,106.35,Two year,Credit card (automatic),1,0.989588656541499,0
56,90.55,Month-to-month,Electronic check,0,1.00903210538771,0
10,65.9,One year,Mailed check,1,1.0015933232169953,0
63,104.5,One year,Credit card (automatic),0,1.0011088326877802,0
24,52.5,Two year,Mailed check,1,0.9588492063492065,0
19,56.1,Month-to-month,Mailed check,1,0.9699784219908059,0
22,88.75,Month-to-month,Electronic check,1,2.045721228419659,0
29,84.45,Month-to-month,Electronic check,1,1.0073702047732793,1
13,75.3,One year,Unknown,1,1.0107774032076822,1
70,70.45,Two year,Bank transfer (automatic),1,0.4069654263408699,0
49,99.4,Month-to-month,Electronic check,0,1.0317004065207571,0
43,109.55,One year,Mailed check,1,1.0253892774882447,1
3,70.45,Month-to-month,Mailed check,1,0.5990005752309849,1
42,73.15,One year,Electronic check,0,1.0051915503043323,0
57,54.65,One year,Mailed check,1,1.0063080849424568,0
2,66.4,Month-to-month,Bank transfer (automatic),0,0.711972891566265,1
72,115.55,Two year,Credit card (automatic),1,2.1169742205593662,0
46,104.45,Month-to-month,Electronic check,1,1.0123108622806836,0
66,100.05,Month-to-month,Credit card (automatic),1,1.040676631381279,1
62,102.0,One year,Electronic check,0,1.032455724225174,1
72,91.15,Two year,Bank transfer (automatic),1,1.0114432864021454,0
35,89.7,One year,Electronic check,1,1.00831342570473,0
17,90.2,Month-to-month,Credit card (automatic),0,0.9483174644580671,1
72,92.4,Two year,Electronic check,1,1.0200366762866764,0
28,19.9,One year,Unknown,0,0.9745154343144294,0
56,25.15,Two year,Credit card (automatic),1,0.9423104231752345,1
31,79.85,Month-to-month,Unknown,1,0.9712363908134204,1
45,18.85,One year,Bank transfer (automatic),0,1.0224580017683464,0
1,70.45,Month-to-month,Mailed check,1,0.36550745209368346,0
2,70.45,Month-to-month,Mailed check,1,0.8140525195173882,1
6,20.95,Month-to-month,Mailed check,1,0.8711217183770884,0
48,70.45,One year,Electronic check,1,1.3877898036432457,0
25,25.4,Month-to-month,Bank transfer (automatic),1,0.8611811023622048,0
64,19.7,Two year,Bank transfer (automatic),1,1.0105092005076142,0
50,35.0,Month-to-month,Mailed check,1,1.0185142857142857,0
52,101.25,One year,Bank transfer (automatic),0,1.0068566001899335,0
4,70.2,Month-to-month,Electronic check,1,0.9983974358974359,0
32,90.95,Month-to-month,Electronic check,0,0.995722237493128,0
45,73.85,Two year,Credit card (automatic),0,1.0143684646054316,0
9,88.05,Month-to-month,Electronic check,1,1.0111678970282036,0
66,105.95,One year,Credit card (automatic),1,0.9975045404493258,1
3,91.85,Month-to-month,Electronic check,0,0.9328615496280169,1
54,20.1,Two year,Mailed check,0,0.9945181499907868,0
1,40.1,Month-to-month,Electronic check,0,1.0,1
64,110.3,Two year,Bank transfer (automatic),0,0.9912313009972802,0
31,73.9,Month-to-month,Electronic check,1,0.9678074119341743,1
14,89.8,Month-to-month,Mailed check,1,0.8981069042316258,1
12,85.15,One year,Credit card (automatic),1,0.9581620669406928,0
67,60.95,One year,Bank transfer (automatic),1,1.0087544231263696,0
35,72.25,Month-to-month,Electronic check,0,1.0157390014829462,1
45,73.55,Two year,Mailed check,0,2.1439986442089287,0
10,70.45,Month-to-month,Mailed check,0,0.6985095812633073,0
29,58.55,Month-to-month,Bank transfer (automatic),1,1.012367855354987,0
24,24.6,One year,Bank transfer (automatic),0,1.02515243902439,0
66,19.75,Two year,Mailed check,1,1.0314537782892212,0
51,86.35,One year,Mailed check,0,0.9689589790751275,0
45,25.5,Two year,Mailed check,0,0.976949891067538,0
49,19.0,One year,Credit card (automatic),0,0.9867883995703545,0
29,19.55,Two year,Mailed check,1,0.9203633477378956,0
40,110.1,Month-to-month,Credit card (automatic),1,1.014782016348774,0
37,96.55,Month-to-month,Electronic check,1,1.0022254258401333,1
25,69.75,Month-to-month,Electronic check,0,0.9917419354838709,0
22,50.6,Month-to-month,Electronic check,1,0.9641573841178583,0
72,65.6,Two year,Bank transfer (automatic),1,0.9668233401084011,0
7,40.1,Month-to-month,Credit card (automatic),1,1.0448877805486285,1
33,82.1,Two year,Credit card (automatic),0,0.9608016830915735,0
23,79.1,Month-to-month,Mailed check,1,0.980459517396801,0
24,101.25,Month-to-month,Electronic check,1,1.0041769547325103,1
1,79.55,Month-to-month,Electronic check,0,1.0,1
69,90.65,Two year,Mailed check,0,1.0107516567143897,0
3,20.55,One year,Credit card (automatic),1,0.9310624493106244,0
56,75.75,One year,Bank transfer (automatic),1,1.010054219707685,0
65,110.0,One year,Credit card (automatic),1,0.9984125874125873,0
71,20.85,One year,Electronic check,0,1.0401256459621036,0
14,80.35,Month-to-month,Bank transfer (automatic),1,0.9406169437283315,0
2,70.15,Month-to-month,Electronic check,1,0.8823948681397006,0
32,84.05,One year,Electronic check,0,1.0342987804878048,1
40,67.45,Month-to-month,Electronic check,0,1.0122312824314308,0
1,20.75,Month-to-month,Credit card (automatic),0,1.0,0
1,89.1,Month-to-month,Electronic check,1,1.0,1
7,69.9,Month-to-month,Mailed check,1,1.0163498875945227,0
15,51.1,Month-to-month,Electronic check,1,0.9277886497064579,0
17,94.4,Month-to-month,Electronic check,0,1.001495513459621,1
19,78.25,Month-to-month,Electronic check,1,1.0028249537581975,1
71,25.55,Two year,Bank transfer (automatic),0,1.0463327912681568,0
54,60.0,Two year,Bank transfer (automatic),0,1.0104783950617284,0
31,90.55,Month-to-month,Credit card (automatic),1,1.0437113695872893,0
11,76.4,Month-to-month,Electronic check,0,0.997977153736316,0
18,84.95,Month-to-month,Electronic check,1,0.944117454711922,0
72,110.1,Two year,Bank transfer (automatic),1,0.9772302956907861,0
71,99.65,Month-to-month,Credit card (automatic),1,0.9824738698119473,0
5,45.4,Month-to-month,Credit card (automatic),0,0.9460352422907489,0
38,69.0,One year,Credit card (automatic),0,1.0180968726163233,0
5,48.65,Month-to-month,Bank transfer (automatic),1,0.9669064748201438,0
2,44.15,Month-to-month,Electronic check,1,1.049263873159683,1
52,59.85,Two year,Bank transfer (automatic),0,0.9971242208084312,0
8,70.45,Month-to-month,Electronic check,1,1.0756742370475514,1
68,80.65,Two year,Electronic check,1,0.9719193318989094,0
69,20.55,One year,Credit card (automatic),1,0.9895271342430974,0
42,66.4,Month-to-month,Credit card (automatic),1,0.978126792885829,0
50,100.2,Two year,Mailed check,1,1.0056786427145707,0
1,70.45,Month-to-month,Mailed check,1,0.27111426543647976,1
1,80.3,Month-to-month,Electronic check,1,1.0,1
33,44.55,Month-to-month,Credit card (automatic),1,0.9948644696119444,0
7,20.35,Month-to-month,Mailed check,0,1.0572130572130571,0
64,91.8,Month-to-month,Electronic check,1,1.0145186546840959,0
1,74.9,Month-to-month,Electronic check,1,1.0,1
59,20.2,Two year,Bank transfer (automatic),1,1.0004195334787715,0
6,50.35,Month-to-month,Electronic check,0,2.2061271849598336,0
3,18.8,Month-to-month,Unknown,0,0.9929078014184396,0
15,20.45,Month-to-month,Credit card (automatic),0,1.0784026079869602,0
13,64.75,One year,Electronic check,1,1.0422928422928424,0
23,98.7,Month-to-month,Credit card (automatic),1,0.9907493061979649,0
31,89.45,Month-to-month,Electronic check,0,1.0125137488955804,0
29,58.75,One year,Electronic check,1,0.9955685986793837,0
49,70.45,One year,Credit card (automatic),0,0.29896728031169884,0
56,85.6,Month-to-month,Bank transfer (automatic),1,1.0227803738317758,0
63,80.3,Two year,Credit card (automatic),1,0.9874379805886656,0
63,79.8,Two year,Credit card (automatic),0,1.0013227513227514,0
24,79.85,Month-to-month,Electronic check,1,0.9693957420162806,0
36,54.1,One year,Credit card (automatic),0,1.0232337235571984,0
9,80.85,Month-to-month,Electronic check,1,1.0329828901257472,1
3,24.75,Month-to-month,Electronic check,0,0.9016835016835018,1
21,80.9,One year,Mailed check,0,1.0094472894225675,0
13,24.5,One year,Bank transfer (automatic),0,1.078806907378336,0
1,20.15,Month-to-month,Bank transfer (automatic),1,1.0,0
